id,item,open,high,low,close,up_or_down,version_date,mapping,date_number,year_number,month_number,day_number,refresh_date
220,Au9999,277.8,277.8,275.1,275.1,-1.11,2017-10-11,-1.0,1011,2017,10,11,2023-01-24 16:54:24
231,Au9999,276.35,276.68,274.9,276.25,1.15,2017-10-12,1.0,1012,2017,10,12,2023-01-24 16:54:24
242,Au9999,276.75,276.75,275.49,276.5,0.25,2017-10-13,1.0,1013,2017,10,13,2023-01-24 16:54:24
251,Au9999,276.51,278.15,276.1,278.05,1.55,2017-10-16,1.0,1016,2017,10,16,2023-01-24 16:54:24
261,Au9999,278.5,278.5,276.2,276.62,-1.43,2017-10-17,-1.0,1017,2017,10,17,2023-01-24 16:54:24
272,Au9999,277.5,277.5,275.16,275.7,-0.92,2017-10-18,-1.0,1018,2017,10,18,2023-01-24 16:54:24
282,Au9999,275.75,275.8,274.43,274.9,-0.8,2017-10-19,-1.0,1019,2017,10,19,2023-01-24 16:54:24
293,Au9999,276.8,276.8,274.81,274.82,-0.08,2017-10-20,-1.0,1020,2017,10,20,2023-01-24 16:54:24
303,Au9999,275.85,275.85,273.95,274.08,-0.74,2017-10-23,-1.0,1023,2017,10,23,2023-01-24 16:54:24
313,Au9999,273.81,275.7,273.3,275.01,0.93,2017-10-24,1.0,1024,2017,10,24,2023-01-24 16:54:24
324,Au9999,280.0,280.0,278.5,278.89,0.24,2017-09-20,1.0,920,2017,9,20,2023-01-24 16:54:24
334,Au9999,279.39,279.96,276.1,276.45,-2.44,2017-09-21,-1.0,921,2017,9,21,2023-01-24 16:54:24
344,Au9999,277.0,277.39,275.5,277.3,0.85,2017-09-22,1.0,922,2017,9,22,2023-01-24 16:54:24
353,Au9999,276.4,277.98,275.71,276.55,-0.75,2017-09-25,-1.0,925,2017,9,25,2023-01-24 16:54:24
363,Au9999,276.5,280.86,276.3,280.1,3.55,2017-09-26,1.0,926,2017,9,26,2023-01-24 16:54:24
373,Au9999,280.1,280.2,277.65,277.65,-2.45,2017-09-27,-1.0,927,2017,9,27,2023-01-24 16:54:24
383,Au9999,278.29,278.29,276.2,276.67,-0.98,2017-09-28,-1.0,928,2017,9,28,2023-01-24 16:54:24
393,Au9999,277.49,277.85,275.5,277.45,0.78,2017-09-29,1.0,929,2017,9,29,2023-01-24 16:54:24
404,Au9999,274.76,276.94,274.76,276.3,-1.15,2017-10-09,-1.0,1009,2017,10,9,2023-01-24 16:54:24
415,Au9999,277.32,277.32,275.65,276.21,-0.09,2017-10-10,-1.0,1010,2017,10,10,2023-01-24 16:54:24
426,Au9999,281.2,282.49,280.61,282.44,1.24,2017-09-06,1.0,906,2017,9,6,2023-01-24 16:54:24
435,Au9999,282.98,282.98,280.98,281.39,-1.05,2017-09-07,-1.0,907,2017,9,7,2023-01-24 16:54:24
447,Au9999,281.99,282.35,281.1,281.75,0.36,2017-09-08,1.0,908,2017,9,8,2023-01-24 16:54:24
457,Au9999,282.6,282.6,280.8,281.49,-0.26,2017-09-11,-1.0,911,2017,9,11,2023-01-24 16:54:24
466,Au9999,282.0,282.0,279.38,279.85,-1.64,2017-09-12,-1.0,912,2017,9,12,2023-01-24 16:54:24
476,Au9999,279.4,280.75,279.4,280.67,0.82,2017-09-13,1.0,913,2017,9,13,2023-01-24 16:54:24
487,Au9999,281.98,281.98,279.37,279.8,-0.87,2017-09-14,-1.0,914,2017,9,14,2023-01-24 16:54:24
498,Au9999,280.2,281.49,279.28,280.2,0.4,2017-09-15,1.0,915,2017,9,15,2023-01-24 16:54:24
509,Au9999,280.2,280.7,278.65,278.93,-1.27,2017-09-18,-1.0,918,2017,9,18,2023-01-24 16:54:24
519,Au9999,278.93,279.6,278.0,278.65,-0.28,2017-09-19,-1.0,919,2017,9,19,2023-01-24 16:54:24
529,Au9999,277.52,277.68,276.3,277.0,0.33,2017-08-23,1.0,823,2017,8,23,2023-01-24 16:54:24
539,Au9999,278.22,278.22,276.91,277.08,0.08,2017-08-24,1.0,824,2017,8,24,2023-01-24 16:54:24
550,Au9999,277.99,277.99,276.73,276.8,-0.28,2017-08-25,-1.0,825,2017,8,25,2023-01-24 16:54:24
559,Au9999,277.59,278.42,275.46,278.21,1.41,2017-08-28,1.0,828,2017,8,28,2023-01-24 16:54:24
569,Au9999,278.88,281.5,277.5,281.17,2.96,2017-08-29,1.0,829,2017,8,29,2023-01-24 16:54:24
579,Au9999,281.5,281.85,277.98,278.0,-3.17,2017-08-30,-1.0,830,2017,8,30,2023-01-24 16:54:24
589,Au9999,279.5,279.5,277.4,277.91,-0.09,2017-08-31,-1.0,831,2017,8,31,2023-01-24 16:54:24
599,Au9999,278.65,280.48,278.1,279.54,1.63,2017-09-01,1.0,901,2017,9,1,2023-01-24 16:54:24
610,Au9999,280.48,282.67,279.26,282.04,2.5,2017-09-04,1.0,904,2017,9,4,2023-01-24 16:54:24
620,Au9999,282.04,282.04,280.7,281.2,-0.84,2017-09-05,-1.0,905,2017,9,5,2023-01-24 16:54:24
631,Au9999,274.49,276.69,271.8,274.14,1.12,2017-08-09,1.0,809,2017,8,9,2023-01-24 16:54:24
642,Au9999,274.99,275.98,274.36,275.29,1.15,2017-08-10,1.0,810,2017,8,10,2023-01-24 16:54:24
652,Au9999,276.0,277.28,275.99,276.72,1.43,2017-08-11,1.0,811,2017,8,11,2023-01-24 16:54:24
662,Au9999,277.48,277.99,276.06,276.6,-0.12,2017-08-14,-1.0,814,2017,8,14,2023-01-24 16:54:24
672,Au9999,277.0,277.0,274.58,274.7,-1.9,2017-08-15,-1.0,815,2017,8,15,2023-01-24 16:54:24
684,Au9999,275.22,275.22,273.71,274.5,-0.2,2017-08-16,-1.0,816,2017,8,16,2023-01-24 16:54:24
694,Au9999,275.16,277.5,274.26,277.0,2.5,2017-08-17,1.0,817,2017,8,17,2023-01-24 16:54:24
704,Au9999,277.81,278.7,276.5,278.5,1.5,2017-08-18,1.0,818,2017,8,18,2023-01-24 16:54:24
715,Au9999,278.5,279.6,276.5,277.51,-0.99,2017-08-21,-1.0,821,2017,8,21,2023-01-24 16:54:24
725,Au9999,277.51,278.3,276.27,276.67,-0.84,2017-08-22,-1.0,822,2017,8,22,2023-01-24 16:54:24
737,Au9999,273.5,273.82,271.7,272.3,-1.54,2017-07-26,-1.0,726,2017,7,26,2023-01-24 16:54:24
748,Au9999,273.0,275.3,271.56,274.6,2.3,2017-07-27,1.0,727,2017,7,27,2023-01-24 16:54:24
757,Au9999,274.51,275.45,274.01,274.29,-0.31,2017-07-28,-1.0,728,2017,7,28,2023-01-24 16:54:24
768,Au9999,275.35,276.1,273.93,275.1,0.81,2017-07-31,1.0,731,2017,7,31,2023-01-24 16:54:24
779,Au9999,276.48,276.48,273.0,275.3,0.2,2017-08-01,1.0,801,2017,8,1,2023-01-24 16:54:24
791,Au9999,275.3,276.0,274.61,274.8,-0.5,2017-08-02,-1.0,802,2017,8,2,2023-01-24 16:54:24
800,Au9999,275.5,275.64,273.4,273.4,-1.4,2017-08-03,-1.0,803,2017,8,3,2023-01-24 16:54:24
811,Au9999,276.0,276.0,274.08,275.26,1.86,2017-08-04,1.0,804,2017,8,4,2023-01-24 16:54:24
822,Au9999,275.5,275.6,272.9,273.37,-1.89,2017-08-07,-1.0,807,2017,8,7,2023-01-24 16:54:24
834,Au9999,273.49,273.54,272.45,273.02,-0.35,2017-08-08,-1.0,808,2017,8,8,2023-01-24 16:54:24
844,Au9999,267.99,269.39,266.95,268.9,1.35,2017-07-12,1.0,712,2017,7,12,2023-01-24 16:54:24
854,Au9999,268.91,269.8,268.19,269.1,0.2,2017-07-13,1.0,713,2017,7,13,2023-01-24 16:54:24
864,Au9999,269.8,269.8,267.55,267.79,-1.31,2017-07-14,-1.0,714,2017,7,14,2023-01-24 16:54:24
874,Au9999,268.98,270.79,268.7,270.3,2.51,2017-07-17,1.0,717,2017,7,17,2023-01-24 16:54:24
884,Au9999,271.48,271.65,270.6,270.85,0.55,2017-07-18,1.0,718,2017,7,18,2023-01-24 16:54:24
895,Au9999,271.49,271.9,270.75,271.35,0.5,2017-07-19,1.0,719,2017,7,19,2023-01-24 16:54:24
905,Au9999,272.0,272.0,271.25,271.29,-0.06,2017-07-20,-1.0,720,2017,7,20,2023-01-24 16:54:24
916,Au9999,272.8,273.2,271.17,273.19,1.9,2017-07-21,1.0,721,2017,7,21,2023-01-24 16:54:24
928,Au9999,273.5,274.46,273.38,273.8,0.61,2017-07-24,1.0,724,2017,7,24,2023-01-24 16:54:24
938,Au9999,274.01,274.47,273.58,273.84,0.04,2017-07-25,1.0,725,2017,7,25,2023-01-24 16:54:24
948,Au9999,275.55,276.99,275.55,275.94,-0.62,2017-06-28,-1.0,628,2017,6,28,2023-01-24 16:54:24
959,Au9999,277.08,277.08,274.81,275.03,-0.91,2017-06-29,-1.0,629,2017,6,29,2023-01-24 16:54:24
969,Au9999,275.0,275.0,272.85,273.1,-1.93,2017-06-30,-1.0,630,2017,6,30,2023-01-24 16:54:24
979,Au9999,270.0,273.65,270.0,271.84,-1.26,2017-07-03,-1.0,703,2017,7,3,2023-01-24 16:54:24
990,Au9999,272.15,272.15,269.1,270.38,-1.46,2017-07-04,-1.0,704,2017,7,4,2023-01-24 16:54:24
1002,Au9999,271.5,271.5,269.5,270.02,-0.36,2017-07-05,-1.0,705,2017,7,5,2023-01-24 16:54:24
1012,Au9999,270.2,271.1,269.0,270.12,0.1,2017-07-06,1.0,706,2017,7,6,2023-01-24 16:54:24
1023,Au9999,270.49,270.79,269.3,269.8,-0.32,2017-07-07,-1.0,707,2017,7,7,2023-01-24 16:54:24
1033,Au9999,271.0,271.0,265.6,265.77,-4.03,2017-07-10,-1.0,710,2017,7,10,2023-01-24 16:54:24
1044,Au9999,267.5,268.0,266.1,267.55,1.78,2017-07-11,1.0,711,2017,7,11,2023-01-24 16:54:24
1054,Au9999,375.01,376.4,374.24,375.01,-2.02,2021-07-22,-1.0,722,2021,7,22,2023-01-24 16:54:24
1068,Au9999,376.0,376.5,373.9,376.37,1.36,2021-07-23,1.0,723,2021,7,23,2023-01-24 16:54:24
1080,Au9999,375.1,377.7,375.0,377.68,1.31,2021-07-26,1.0,726,2021,7,26,2023-01-24 16:54:24
1093,Au9999,379.49,379.5,374.11,376.49,-1.19,2021-07-27,-1.0,727,2021,7,27,2023-01-24 16:54:24
1106,Au9999,375.7,378.7,375.5,377.94,1.45,2021-07-28,1.0,728,2021,7,28,2023-01-24 16:54:24
1119,Au9999,376.94,379.65,376.0,378.78,0.84,2021-07-29,1.0,729,2021,7,29,2023-01-24 16:54:24
1133,Au9999,380.5,381.0,378.8,380.9,2.12,2021-07-30,1.0,730,2021,7,30,2023-01-24 16:54:24
1147,Au9999,380.01,380.9,376.25,376.25,-4.65,2021-08-02,-1.0,802,2021,8,2,2023-01-24 16:54:24
1161,Au9999,377.16,377.58,376.0,376.91,0.66,2021-08-03,1.0,803,2021,8,3,2023-01-24 16:54:24
1175,Au9999,376.42,377.65,376.4,377.46,0.55,2021-08-04,1.0,804,2021,8,4,2023-01-24 16:54:24
1188,Au9999,279.6,279.72,277.8,279.3,0.95,2017-06-14,1.0,614,2017,6,14,2023-01-24 16:54:24
1199,Au9999,279.35,281.33,277.3,277.47,-1.83,2017-06-15,-1.0,615,2017,6,15,2023-01-24 16:54:24
1210,Au9999,277.47,277.47,276.11,276.9,-0.57,2017-06-16,-1.0,616,2017,6,16,2023-01-24 16:54:24
1221,Au9999,278.0,278.0,276.01,276.25,-0.65,2017-06-19,-1.0,619,2017,6,19,2023-01-24 16:54:24
1231,Au9999,277.5,277.5,275.49,276.01,-0.24,2017-06-20,-1.0,620,2017,6,20,2023-01-24 16:54:24
1241,Au9999,276.5,276.5,275.0,275.79,-0.22,2017-06-21,-1.0,621,2017,6,21,2023-01-24 16:54:24
1251,Au9999,276.22,277.55,275.2,277.47,1.68,2017-06-22,1.0,622,2017,6,22,2023-01-24 16:54:24
1262,Au9999,277.47,277.88,277.05,277.78,0.31,2017-06-23,1.0,623,2017,6,23,2023-01-24 16:54:24
1271,Au9999,278.29,278.8,277.9,277.9,0.12,2017-06-26,1.0,626,2017,6,26,2023-01-24 16:54:24
1282,Au9999,277.0,277.0,274.8,276.56,-1.34,2017-06-27,-1.0,627,2017,6,27,2023-01-24 16:54:24
1292,Au9999,280.35,280.35,278.81,279.0,-1.35,2017-05-31,-1.0,531,2017,5,31,2023-01-24 16:54:24
1303,Au9999,279.7,280.0,278.58,278.99,-0.01,2017-06-01,-1.0,601,2017,6,1,2023-01-24 16:54:24
1313,Au9999,279.59,279.59,277.82,278.16,-0.83,2017-06-02,-1.0,602,2017,6,2,2023-01-24 16:54:24
1323,Au9999,276.8,282.0,273.0,281.87,3.71,2017-06-05,1.0,605,2017,6,5,2023-01-24 16:54:24
1333,Au9999,278.0,283.48,278.0,283.2,1.33,2017-06-06,1.0,606,2017,6,6,2023-01-24 16:54:24
1344,Au9999,285.0,285.0,283.2,283.75,0.55,2017-06-07,1.0,607,2017,6,7,2023-01-24 16:54:24
1355,Au9999,283.75,283.83,282.51,282.7,-1.05,2017-06-08,-1.0,608,2017,6,8,2023-01-24 16:54:24
1366,Au9999,283.19,283.19,279.5,279.72,-2.98,2017-06-09,-1.0,609,2017,6,9,2023-01-24 16:54:24
1378,Au9999,280.74,280.74,278.48,278.85,-0.87,2017-06-12,-1.0,612,2017,6,12,2023-01-24 16:54:24
1389,Au9999,279.75,279.75,278.0,278.35,-0.5,2017-06-13,-1.0,613,2017,6,13,2023-01-24 16:54:24
1400,Au9999,275.39,276.5,274.65,276.29,0.78,2017-05-15,1.0,515,2017,5,15,2023-01-24 16:54:24
1410,Au9999,276.99,278.0,276.11,276.7,0.41,2017-05-16,1.0,516,2017,5,16,2023-01-24 16:54:24
1421,Au9999,277.49,277.88,276.31,277.61,0.91,2017-05-17,1.0,517,2017,5,17,2023-01-24 16:54:24
1431,Au9999,280.0,281.25,278.0,279.82,2.21,2017-05-18,1.0,518,2017,5,18,2023-01-24 16:54:24
1441,Au9999,298.0,298.0,278.21,279.26,-0.56,2017-05-19,-1.0,519,2017,5,19,2023-01-24 16:54:24
1451,Au9999,280.68,280.68,279.03,280.0,0.74,2017-05-22,1.0,522,2017,5,22,2023-01-24 16:54:24
1461,Au9999,280.0,281.6,280.0,281.4,1.4,2017-05-23,1.0,523,2017,5,23,2023-01-24 16:54:24
1471,Au9999,281.4,281.69,278.5,278.5,-2.9,2017-05-24,-1.0,524,2017,5,24,2023-01-24 16:54:24
1481,Au9999,279.75,280.5,278.7,279.75,1.25,2017-05-25,1.0,525,2017,5,25,2023-01-24 16:54:24
1491,Au9999,280.99,280.99,279.0,280.35,0.6,2017-05-26,1.0,526,2017,5,26,2023-01-24 16:54:24
1502,Au9999,283.8,283.8,281.51,283.45,0.86,2017-04-28,1.0,428,2017,4,28,2023-01-24 16:54:24
1512,Au9999,281.99,281.99,280.8,280.94,-2.51,2017-05-02,-1.0,502,2017,5,2,2023-01-24 16:54:24
1522,Au9999,281.6,281.6,280.03,280.37,-0.57,2017-05-03,-1.0,503,2017,5,3,2023-01-24 16:54:24
1533,Au9999,289.99,289.99,275.6,276.19,-4.18,2017-05-04,-1.0,504,2017,5,4,2023-01-24 16:54:24
1544,Au9999,278.0,278.0,274.03,275.87,-0.32,2017-05-05,-1.0,505,2017,5,5,2023-01-24 16:54:24
1555,Au9999,280.5,280.5,275.0,275.5,-0.37,2017-05-08,-1.0,508,2017,5,8,2023-01-24 16:54:24
1565,Au9999,276.88,276.88,274.55,275.2,-0.3,2017-05-09,-1.0,509,2017,5,9,2023-01-24 16:54:24
1576,Au9999,275.24,275.24,273.0,273.89,-1.31,2017-05-10,-1.0,510,2017,5,10,2023-01-24 16:54:24
1587,Au9999,274.88,274.88,273.6,274.26,0.37,2017-05-11,1.0,511,2017,5,11,2023-01-24 16:54:24
1597,Au9999,274.68,275.7,273.9,275.51,1.25,2017-05-12,1.0,512,2017,5,12,2023-01-24 16:54:24
1609,Au9999,286.99,287.0,285.8,286.6,-0.09,2017-04-14,-1.0,414,2017,4,14,2023-01-24 16:54:24
1620,Au9999,287.45,288.5,286.41,286.9,0.3,2017-04-17,1.0,417,2017,4,17,2023-01-24 16:54:24
1630,Au9999,289.99,289.99,285.75,286.13,-0.77,2017-04-18,-1.0,418,2017,4,18,2023-01-24 16:54:24
1640,Au9999,285.8,286.69,284.9,285.75,-0.38,2017-04-19,-1.0,419,2017,4,19,2023-01-24 16:54:24
1650,Au9999,285.99,285.99,284.9,285.49,-0.26,2017-04-20,-1.0,420,2017,4,20,2023-01-24 16:54:24
1661,Au9999,285.0,285.7,284.9,285.36,-0.13,2017-04-21,-1.0,421,2017,4,21,2023-01-24 16:54:24
1671,Au9999,286.0,286.82,283.45,283.57,-1.79,2017-04-24,-1.0,424,2017,4,24,2023-01-24 16:54:24
1681,Au9999,283.6,284.2,282.5,283.3,-0.27,2017-04-25,-1.0,425,2017,4,25,2023-01-24 16:54:24
1691,Au9999,289.0,289.0,281.09,282.05,-1.25,2017-04-26,-1.0,426,2017,4,26,2023-01-24 16:54:24
1702,Au9999,282.0,283.2,282.0,282.59,0.54,2017-04-27,1.0,427,2017,4,27,2023-01-24 16:54:24
1712,Au9999,280.5,281.17,279.35,279.74,-0.49,2017-03-29,-1.0,329,2017,3,29,2023-01-24 16:54:24
1723,Au9999,279.52,279.99,279.3,279.6,-0.14,2017-03-30,-1.0,330,2017,3,30,2023-01-24 16:54:24
1734,Au9999,278.48,279.93,277.6,277.81,-1.79,2017-03-31,-1.0,331,2017,3,31,2023-01-24 16:54:24
1744,Au9999,277.81,280.7,277.81,280.63,2.82,2017-04-05,1.0,405,2017,4,5,2023-01-24 16:54:24
1754,Au9999,280.49,280.55,278.8,280.21,-0.42,2017-04-06,-1.0,406,2017,4,6,2023-01-24 16:54:24
1764,Au9999,280.35,284.43,279.7,282.93,2.72,2017-04-07,1.0,407,2017,4,7,2023-01-24 16:54:24
1776,Au9999,282.9,284.48,280.51,281.39,-1.54,2017-04-10,-1.0,410,2017,4,10,2023-01-24 16:54:24
1786,Au9999,281.39,281.9,280.0,281.84,0.45,2017-04-11,1.0,411,2017,4,11,2023-01-24 16:54:24
1796,Au9999,282.49,285.6,281.5,284.41,2.57,2017-04-12,1.0,412,2017,4,12,2023-01-24 16:54:24
1806,Au9999,285.58,300.0,284.0,286.69,2.28,2017-04-13,1.0,413,2017,4,13,2023-01-24 16:54:24
1816,Au9999,272.0,272.1,271.0,271.51,0.21,2017-03-15,1.0,315,2017,3,15,2023-01-24 16:54:24
1826,Au9999,271.4,276.2,271.0,275.89,4.38,2017-03-16,1.0,316,2017,3,16,2023-01-24 16:54:24
1836,Au9999,275.02,276.48,275.01,275.62,-0.27,2017-03-17,-1.0,317,2017,3,17,2023-01-24 16:54:24
1847,Au9999,275.62,277.2,275.62,277.07,1.45,2017-03-20,1.0,320,2017,3,20,2023-01-24 16:54:24
1858,Au9999,276.7,277.25,275.7,275.75,-1.32,2017-03-21,-1.0,321,2017,3,21,2023-01-24 16:54:24
1869,Au9999,276.2,278.95,276.2,278.2,2.45,2017-03-22,1.0,322,2017,3,22,2023-01-24 16:54:24
1880,Au9999,278.2,278.6,277.81,278.21,0.01,2017-03-23,1.0,323,2017,3,23,2023-01-24 16:54:24
1890,Au9999,278.4,279.28,277.6,277.88,-0.33,2017-03-24,-1.0,324,2017,3,24,2023-01-24 16:54:24
1900,Au9999,278.35,281.0,277.88,280.53,2.65,2017-03-27,1.0,327,2017,3,27,2023-01-24 16:54:24
1910,Au9999,280.5,281.19,280.0,280.23,-0.3,2017-03-28,-1.0,328,2017,3,28,2023-01-24 16:54:24
1921,Au9999,280.0,280.35,277.4,278.0,-3.83,2017-03-01,-1.0,301,2017,3,1,2023-01-24 16:54:24
1932,Au9999,278.0,279.43,277.0,278.35,0.35,2017-03-02,1.0,302,2017,3,2,2023-01-24 16:54:24
1942,Au9999,278.49,278.5,275.7,276.23,-2.12,2017-03-03,-1.0,303,2017,3,3,2023-01-24 16:54:24
1952,Au9999,275.5,277.0,275.39,276.54,0.31,2017-03-06,1.0,306,2017,3,6,2023-01-24 16:54:24
1963,Au9999,276.5,276.9,275.3,275.37,-1.17,2017-03-07,-1.0,307,2017,3,7,2023-01-24 16:54:24
1973,Au9999,275.9,275.9,273.71,273.79,-1.58,2017-03-08,-1.0,308,2017,3,8,2023-01-24 16:54:24
1984,Au9999,274.6,274.6,271.8,272.22,-1.57,2017-03-09,-1.0,309,2017,3,9,2023-01-24 16:54:24
1995,Au9999,272.69,273.49,270.2,270.41,-1.81,2017-03-10,-1.0,310,2017,3,10,2023-01-24 16:54:24
2007,Au9999,271.78,274.15,270.12,272.9,2.49,2017-03-13,1.0,313,2017,3,13,2023-01-24 16:54:24
2018,Au9999,271.0,273.88,270.15,271.3,-1.6,2017-03-14,-1.0,314,2017,3,14,2023-01-24 16:54:24
2029,Au9999,274.49,274.59,273.0,273.4,-0.66,2017-02-15,-1.0,215,2017,2,15,2023-01-24 16:54:24
2039,Au9999,273.99,275.45,272.1,274.93,1.53,2017-02-16,1.0,216,2017,2,16,2023-01-24 16:54:24
2049,Au9999,275.5,276.1,275.11,275.75,0.82,2017-02-17,1.0,217,2017,2,17,2023-01-24 16:54:24
2059,Au9999,275.75,276.66,274.9,275.5,-0.25,2017-02-20,-1.0,220,2017,2,20,2023-01-24 16:54:24
2071,Au9999,276.49,276.49,275.01,275.55,0.05,2017-02-21,1.0,221,2017,2,21,2023-01-24 16:54:24
2082,Au9999,274.86,276.45,274.5,275.6,0.05,2017-02-22,1.0,222,2017,2,22,2023-01-24 16:54:24
2093,Au9999,276.48,276.48,275.3,276.2,0.6,2017-02-23,1.0,223,2017,2,23,2023-01-24 16:54:24
2104,Au9999,276.59,279.84,276.01,279.63,3.43,2017-02-24,1.0,224,2017,2,24,2023-01-24 16:54:24
2114,Au9999,281.2,281.2,278.81,280.6,0.97,2017-02-27,1.0,227,2017,2,27,2023-01-24 16:54:24
2126,Au9999,280.4,281.9,279.45,281.83,1.23,2017-02-28,1.0,228,2017,2,28,2023-01-24 16:54:24
2136,Au9999,270.49,271.15,267.7,268.07,-1.78,2017-01-25,-1.0,125,2017,1,25,2023-01-24 16:54:24
2146,Au9999,268.99,268.99,265.8,266.25,-1.82,2017-01-26,-1.0,126,2017,1,26,2023-01-24 16:54:24
2157,Au9999,266.25,270.1,266.25,269.3,3.05,2017-02-03,1.0,203,2017,2,3,2023-01-24 16:54:24
2167,Au9999,268.01,272.4,267.3,271.79,2.49,2017-02-06,1.0,206,2017,2,6,2023-01-24 16:54:24
2177,Au9999,272.2,274.7,272.2,274.16,2.37,2017-02-07,1.0,207,2017,2,7,2023-01-24 16:54:24
2188,Au9999,274.2,275.39,273.85,274.35,0.19,2017-02-08,1.0,208,2017,2,8,2023-01-24 16:54:24
2199,Au9999,275.97,277.65,275.51,276.31,1.96,2017-02-09,1.0,209,2017,2,9,2023-01-24 16:54:24
2210,Au9999,276.2,276.69,272.8,272.83,-3.48,2017-02-10,-1.0,210,2017,2,10,2023-01-24 16:54:24
2220,Au9999,273.97,275.01,273.1,274.64,1.81,2017-02-13,1.0,213,2017,2,13,2023-01-24 16:54:24
2231,Au9999,274.98,274.98,272.7,274.06,-0.58,2017-02-14,-1.0,214,2017,2,14,2023-01-24 16:54:24
2242,Au9999,375.8,376.89,374.75,376.0,0.61,2021-07-08,1.0,708,2021,7,8,2023-01-24 16:54:24
2255,Au9999,376.99,378.3,374.5,376.69,0.69,2021-07-09,1.0,709,2021,7,9,2023-01-24 16:54:24
2270,Au9999,373.68,377.6,373.68,375.62,-1.07,2021-07-12,-1.0,712,2021,7,12,2023-01-24 16:54:24
2282,Au9999,375.18,377.2,374.0,376.87,1.25,2021-07-13,1.0,713,2021,7,13,2023-01-24 16:54:24
2296,Au9999,377.25,378.2,375.5,377.71,0.84,2021-07-14,1.0,714,2021,7,14,2023-01-24 16:54:24
2310,Au9999,378.65,381.0,378.0,380.5,2.79,2021-07-15,1.0,715,2021,7,15,2023-01-24 16:54:24
2323,Au9999,380.93,381.1,378.8,379.24,-1.26,2021-07-16,-1.0,716,2021,7,16,2023-01-24 16:54:24
2335,Au9999,379.06,380.24,376.26,376.5,-2.74,2021-07-19,-1.0,719,2021,7,19,2023-01-24 16:54:24
2348,Au9999,376.0,379.53,375.3,378.48,1.98,2021-07-20,1.0,720,2021,7,20,2023-01-24 16:54:24
2361,Au9999,380.1,380.3,376.1,377.03,-1.45,2021-07-21,-1.0,721,2021,7,21,2023-01-24 16:54:24
2374,Au9999,268.88,269.88,268.0,269.09,0.98,2017-01-11,1.0,111,2017,1,11,2023-01-24 16:54:24
2385,Au9999,269.0,269.77,266.75,269.33,0.24,2017-01-12,1.0,112,2017,1,12,2023-01-24 16:54:24
2396,Au9999,270.6,270.6,268.42,268.79,-0.54,2017-01-13,-1.0,113,2017,1,13,2023-01-24 16:54:24
2408,Au9999,269.0,270.99,268.15,270.5,1.71,2017-01-16,1.0,116,2017,1,16,2023-01-24 16:54:24
2419,Au9999,270.98,272.51,270.0,272.18,1.68,2017-01-17,1.0,117,2017,1,17,2023-01-24 16:54:24
2429,Au9999,273.0,273.0,270.95,271.03,-1.15,2017-01-18,-1.0,118,2017,1,18,2023-01-24 16:54:24
2439,Au9999,273.0,273.0,268.0,268.03,-3.0,2017-01-19,-1.0,119,2017,1,19,2023-01-24 16:54:24
2450,Au9999,268.99,269.36,268.0,269.05,1.02,2017-01-20,1.0,120,2017,1,20,2023-01-24 16:54:24
2460,Au9999,269.33,271.0,268.15,270.28,1.23,2017-01-23,1.0,123,2017,1,23,2023-01-24 16:54:24
2470,Au9999,270.48,270.66,269.7,269.85,-0.43,2017-01-24,-1.0,124,2017,1,24,2023-01-24 16:54:24
2479,Au9999,261.4,262.0,260.6,261.67,0.27,2016-12-27,1.0,1227,2016,12,27,2023-01-24 16:54:24
2489,Au9999,262.5,262.9,260.11,261.91,0.24,2016-12-28,1.0,1228,2016,12,28,2023-01-24 16:54:24
2499,Au9999,261.6,263.2,260.8,262.99,1.08,2016-12-29,1.0,1229,2016,12,29,2023-01-24 16:54:24
2510,Au9999,262.84,265.8,261.0,263.9,0.91,2016-12-30,1.0,1230,2016,12,30,2023-01-24 16:54:24
2520,Au9999,264.04,265.2,258.0,263.65,-0.25,2017-01-03,-1.0,103,2017,1,3,2023-01-24 16:54:24
2531,Au9999,263.99,265.0,263.2,264.87,1.22,2017-01-04,1.0,104,2017,1,4,2023-01-24 16:54:24
2542,Au9999,265.98,265.98,264.0,264.73,-0.14,2017-01-05,-1.0,105,2017,1,5,2023-01-24 16:54:24
2553,Au9999,264.9,265.65,263.5,265.29,0.56,2017-01-06,1.0,106,2017,1,6,2023-01-24 16:54:24
2564,Au9999,265.06,266.0,264.66,265.89,0.6,2017-01-09,1.0,109,2017,1,9,2023-01-24 16:54:24
2575,Au9999,265.89,268.6,265.89,268.11,2.22,2017-01-10,1.0,110,2017,1,10,2023-01-24 16:54:24
2586,Au9999,264.55,265.4,264.0,265.34,0.34,2016-12-13,1.0,1213,2016,12,13,2023-01-24 16:54:24
2597,Au9999,265.0,265.95,264.2,265.93,0.59,2016-12-14,1.0,1214,2016,12,14,2023-01-24 16:54:24
2607,Au9999,265.93,266.7,262.2,263.0,-2.93,2016-12-15,-1.0,1215,2016,12,15,2023-01-24 16:54:24
2618,Au9999,262.6,263.3,261.7,262.11,-0.89,2016-12-16,-1.0,1216,2016,12,16,2023-01-24 16:54:24
2629,Au9999,262.45,263.5,262.02,262.76,0.65,2016-12-19,1.0,1219,2016,12,19,2023-01-24 16:54:24
